UNIXTime,Data,Time,Radiation,Temperature,Pressure,Humidity,WindDirection(Degrees),Speed,TimeSunRise,TimeSunSet,Hour,Day
1479853205,2016-11-22,1900-01-01 12:20:05,459.87,49,30.41,102,63.05,5.62,1900-01-01 06:35:00,1900-01-01 17:42:00,12,22
1479852902,2016-11-22,1900-01-01 12:15:02,539.28,49,30.41,102,119.29,5.62,1900-01-01 06:35:00,1900-01-01 17:42:00,12,22
1479852604,2016-11-22,1900-01-01 12:10:04,604.0,49,30.41,102,48.17,7.87,1900-01-01 06:35:00,1900-01-01 17:42:00,12,22
1479852301,2016-11-22,1900-01-01 12:05:01,314.43,48,30.41,102,75.71,7.87,1900-01-01 06:35:00,1900-01-01 17:42:00,12,22
1479852005,2016-11-22,1900-01-01 12:00:05,364.62,49,30.42,102,66.98,10.12,1900-01-01 06:35:00,1900-01-01 17:42:00,12,22
1479768901,2016-11-21,1900-01-01 12:55:01,904.95,58,30.41,88,145.57,9.0,1900-01-01 06:35:00,1900-01-01 17:42:00,12,21
1479768603,2016-11-21,1900-01-01 12:50:03,870.06,58,30.41,88,91.67,12.37,1900-01-01 06:35:00,1900-01-01 17:42:00,12,21
1479768302,2016-11-21,1900-01-01 12:45:02,882.59,57,30.41,90,35.02,11.25,1900-01-01 06:35:00,1900-01-01 17:42:00,12,21
1479768002,2016-11-21,1900-01-01 12:40:02,927.89,57,30.41,91,161.26,9.0,1900-01-01 06:35:00,1900-01-01 17:42:00,12,21
1479767702,2016-11-21,1900-01-01 12:35:02,367.21,57,30.41,95,32.48,4.5,1900-01-01 06:35:00,1900-01-01 17:42:00,12,21
1479767404,2016-11-21,1900-01-01 12:30:04,691.88,56,30.41,95,17.7,6.75,1900-01-01 06:35:00,1900-01-01 17:42:00,12,21
1479767102,2016-11-21,1900-01-01 12:25:02,976.49,56,30.41,97,14.47,4.5,1900-01-01 06:35:00,1900-01-01 17:42:00,12,21
1479766803,2016-11-21,1900-01-01 12:20:03,981.18,56,30.42,97,41.96,12.37,1900-01-01 06:35:00,1900-01-01 17:42:00,12,21
1479766502,2016-11-21,1900-01-01 12:15:02,401.25,56,30.42,96,11.49,7.87,1900-01-01 06:35:00,1900-01-01 17:42:00,12,21
1479766202,2016-11-21,1900-01-01 12:10:02,425.22,56,30.42,96,75.14,9.0,1900-01-01 06:35:00,1900-01-01 17:42:00,12,21
1479765907,2016-11-21,1900-01-01 12:05:07,640.36,56,30.42,94,79.45,9.0,1900-01-01 06:35:00,1900-01-01 17:42:00,12,21
1479765606,2016-11-21,1900-01-01 12:00:06,449.51,57,30.42,94,54.07,6.75,1900-01-01 06:35:00,1900-01-01 17:42:00,12,21
1479682502,2016-11-20,1900-01-01 12:55:02,719.81,54,30.41,98,76.51,5.62,1900-01-01 06:34:00,1900-01-01 17:42:00,12,20
1479682204,2016-11-20,1900-01-01 12:50:04,660.2,54,30.42,98,198.63,5.62,1900-01-01 06:34:00,1900-01-01 17:42:00,12,20
1479681901,2016-11-20,1900-01-01 12:45:01,569.97,53,30.41,99,41.65,9.0,1900-01-01 06:34:00,1900-01-01 17:42:00,12,20
1479681603,2016-11-20,1900-01-01 12:40:03,600.74,53,30.42,99,65.85,11.25,1900-01-01 06:34:00,1900-01-01 17:42:00,12,20
1479681304,2016-11-20,1900-01-01 12:35:04,299.99,53,30.42,98,91.29,10.12,1900-01-01 06:34:00,1900-01-01 17:42:00,12,20
1479681004,2016-11-20,1900-01-01 12:30:04,544.14,53,30.42,99,118.72,6.75,1900-01-01 06:34:00,1900-01-01 17:42:00,12,20
1479680702,2016-11-20,1900-01-01 12:25:02,512.92,53,30.42,99,36.51,7.87,1900-01-01 06:34:00,1900-01-01 17:42:00,12,20
1479680401,2016-11-20,1900-01-01 12:20:01,537.8,54,30.42,99,51.51,10.12,1900-01-01 06:34:00,1900-01-01 17:42:00,12,20
1479680104,2016-11-20,1900-01-01 12:15:04,614.61,54,30.42,99,2.86,4.5,1900-01-01 06:34:00,1900-01-01 17:42:00,12,20
1479679803,2016-11-20,1900-01-01 12:10:03,590.54,54,30.43,99,271.29,4.5,1900-01-01 06:34:00,1900-01-01 17:42:00,12,20
1479679503,2016-11-20,1900-01-01 12:05:03,689.97,54,30.43,98,4.89,3.37,1900-01-01 06:34:00,1900-01-01 17:42:00,12,20
1479679201,2016-11-20,1900-01-01 12:00:01,649.82,54,30.43,97,0.1,5.62,1900-01-01 06:34:00,1900-01-01 17:42:00,12,20
1479596123,2016-11-19,1900-01-01 12:55:23,660.2,55,30.42,67,28.63,9.0,1900-01-01 06:34:00,1900-01-01 17:42:00,12,19
1479595817,2016-11-19,1900-01-01 12:50:17,960.54,54,30.42,71,50.06,10.12,1900-01-01 06:34:00,1900-01-01 17:42:00,12,19
1479595518,2016-11-19,1900-01-01 12:45:18,784.39,54,30.42,72,130.96,4.5,1900-01-01 06:34:00,1900-01-01 17:42:00,12,19
1479595218,2016-11-19,1900-01-01 12:40:18,943.47,54,30.42,71,49.32,12.37,1900-01-01 06:34:00,1900-01-01 17:42:00,12,19
1479594917,2016-11-19,1900-01-01 12:35:17,455.55,55,30.43,68,109.13,13.5,1900-01-01 06:34:00,1900-01-01 17:42:00,12,19
1479594620,2016-11-19,1900-01-01 12:30:20,549.38,55,30.43,65,113.63,7.87,1900-01-01 06:34:00,1900-01-01 17:42:00,12,19
1479594317,2016-11-19,1900-01-01 12:25:17,638.4,55,30.43,54,56.59,10.12,1900-01-01 06:34:00,1900-01-01 17:42:00,12,19
1479594017,2016-11-19,1900-01-01 12:20:17,969.11,55,30.43,57,58.9,3.37,1900-01-01 06:34:00,1900-01-01 17:42:00,12,19
1479593720,2016-11-19,1900-01-01 12:15:20,913.21,55,30.43,59,290.76,10.12,1900-01-01 06:34:00,1900-01-01 17:42:00,12,19
1479593420,2016-11-19,1900-01-01 12:10:20,836.62,55,30.44,58,55.53,5.62,1900-01-01 06:34:00,1900-01-01 17:42:00,12,19
1479593118,2016-11-19,1900-01-01 12:05:18,848.52,55,30.44,62,164.42,5.62,1900-01-01 06:34:00,1900-01-01 17:42:00,12,19
1479592818,2016-11-19,1900-01-01 12:00:18,807.52,56,30.44,60,27.75,9.0,1900-01-01 06:34:00,1900-01-01 17:42:00,12,19
1479509717,2016-11-18,1900-01-01 12:55:17,817.57,61,30.41,27,46.11,4.5,1900-01-01 06:33:00,1900-01-01 17:43:00,12,18
1479509421,2016-11-18,1900-01-01 12:50:21,909.87,61,30.42,35,337.94,6.75,1900-01-01 06:33:00,1900-01-01 17:43:00,12,18
1479509117,2016-11-18,1900-01-01 12:45:17,903.57,61,30.42,36,81.77,9.0,1900-01-01 06:33:00,1900-01-01 17:43:00,12,18
1479508820,2016-11-18,1900-01-01 12:40:20,895.89,61,30.42,43,63.2,10.12,1900-01-01 06:33:00,1900-01-01 17:43:00,12,18
1479508518,2016-11-18,1900-01-01 12:35:18,899.54,61,30.41,37,345.6,2.25,1900-01-01 06:33:00,1900-01-01 17:43:00,12,18
1479508218,2016-11-18,1900-01-01 12:30:18,903.16,61,30.41,38,19.32,3.37,1900-01-01 06:33:00,1900-01-01 17:43:00,12,18
1479507917,2016-11-18,1900-01-01 12:25:17,901.52,60,30.41,35,44.85,5.62,1900-01-01 06:33:00,1900-01-01 17:43:00,12,18
1479507620,2016-11-18,1900-01-01 12:20:20,906.65,59,30.41,56,123.94,5.62,1900-01-01 06:33:00,1900-01-01 17:43:00,12,18
1479507317,2016-11-18,1900-01-01 12:15:17,906.73,58,30.41,73,51.4,5.62,1900-01-01 06:33:00,1900-01-01 17:43:00,12,18
1479507018,2016-11-18,1900-01-01 12:10:18,899.19,58,30.42,81,30.18,5.62,1900-01-01 06:33:00,1900-01-01 17:43:00,12,18
1479506719,2016-11-18,1900-01-01 12:05:19,899.42,57,30.41,79,66.34,5.62,1900-01-01 06:33:00,1900-01-01 17:43:00,12,18
1479506420,2016-11-18,1900-01-01 12:00:20,896.55,56,30.42,80,164.35,3.37,1900-01-01 06:33:00,1900-01-01 17:43:00,12,18
1479423320,2016-11-17,1900-01-01 12:55:20,886.25,61,30.42,32,47.43,11.25,1900-01-01 06:32:00,1900-01-01 17:43:00,12,17
1479423018,2016-11-17,1900-01-01 12:50:18,889.58,61,30.43,33,43.99,13.5,1900-01-01 06:32:00,1900-01-01 17:43:00,12,17
1479422717,2016-11-17,1900-01-01 12:45:17,894.9,61,30.43,29,38.88,4.5,1900-01-01 06:32:00,1900-01-01 17:43:00,12,17
1479422418,2016-11-17,1900-01-01 12:40:18,899.59,61,30.43,27,80.12,13.5,1900-01-01 06:32:00,1900-01-01 17:43:00,12,17
1479422120,2016-11-17,1900-01-01 12:35:20,902.23,61,30.43,28,350.22,6.75,1900-01-01 06:32:00,1900-01-01 17:43:00,12,17
1479421817,2016-11-17,1900-01-01 12:30:17,906.21,61,30.43,27,359.91,7.87,1900-01-01 06:32:00,1900-01-01 17:43:00,12,17
1479421517,2016-11-17,1900-01-01 12:25:17,908.22,61,30.43,27,75.46,3.37,1900-01-01 06:32:00,1900-01-01 17:43:00,12,17
1479421219,2016-11-17,1900-01-01 12:20:19,908.85,61,30.43,28,53.8,13.5,1900-01-01 06:32:00,1900-01-01 17:43:00,12,17
1479420920,2016-11-17,1900-01-01 12:15:20,909.59,60,30.43,26,70.44,13.5,1900-01-01 06:32:00,1900-01-01 17:43:00,12,17
1479420617,2016-11-17,1900-01-01 12:10:17,910.0,60,30.44,28,109.35,9.0,1900-01-01 06:32:00,1900-01-01 17:43:00,12,17
1479420317,2016-11-17,1900-01-01 12:05:17,909.06,61,30.44,29,336.24,13.5,1900-01-01 06:32:00,1900-01-01 17:43:00,12,17
1479420020,2016-11-17,1900-01-01 12:00:20,907.3,60,30.44,30,224.87,4.5,1900-01-01 06:32:00,1900-01-01 17:43:00,12,17
1479336902,2016-11-16,1900-01-01 12:55:02,892.67,65,30.44,18,150.83,3.37,1900-01-01 06:32:00,1900-01-01 17:43:00,12,16
1479336605,2016-11-16,1900-01-01 12:50:05,895.05,64,30.44,29,102.7,7.87,1900-01-01 06:32:00,1900-01-01 17:43:00,12,16
1479336307,2016-11-16,1900-01-01 12:45:07,899.17,64,30.44,32,82.64,11.25,1900-01-01 06:32:00,1900-01-01 17:43:00,12,16
1479336005,2016-11-16,1900-01-01 12:40:05,899.99,64,30.44,29,90.72,10.12,1900-01-01 06:32:00,1900-01-01 17:43:00,12,16
1479335708,2016-11-16,1900-01-01 12:35:08,904.44,64,30.45,30,268.2,2.25,1900-01-01 06:32:00,1900-01-01 17:43:00,12,16
1479335404,2016-11-16,1900-01-01 12:30:04,907.84,64,30.45,27,351.26,14.62,1900-01-01 06:32:00,1900-01-01 17:43:00,12,16
1479335103,2016-11-16,1900-01-01 12:25:03,912.34,64,30.45,23,65.06,7.87,1900-01-01 06:32:00,1900-01-01 17:43:00,12,16
1479334801,2016-11-16,1900-01-01 12:20:01,911.87,64,30.45,28,42.0,7.87,1900-01-01 06:32:00,1900-01-01 17:43:00,12,16
1479334502,2016-11-16,1900-01-01 12:15:02,911.08,64,30.45,28,75.48,3.37,1900-01-01 06:32:00,1900-01-01 17:43:00,12,16
1479334201,2016-11-16,1900-01-01 12:10:01,913.29,64,30.46,30,40.36,7.87,1900-01-01 06:32:00,1900-01-01 17:43:00,12,16
1479333904,2016-11-16,1900-01-01 12:05:04,909.61,63,30.46,23,125.54,4.5,1900-01-01 06:32:00,1900-01-01 17:43:00,12,16
1479333602,2016-11-16,1900-01-01 12:00:02,908.24,63,30.46,38,57.64,5.62,1900-01-01 06:32:00,1900-01-01 17:43:00,12,16
1479250502,2016-11-15,1900-01-01 12:55:02,885.92,54,30.45,98,203.59,5.62,1900-01-01 06:31:00,1900-01-01 17:43:00,12,15
1479250202,2016-11-15,1900-01-01 12:50:02,865.68,54,30.45,100,52.39,1.12,1900-01-01 06:31:00,1900-01-01 17:43:00,12,15
1479249902,2016-11-15,1900-01-01 12:45:02,1189.26,54,30.45,100,122.2,6.75,1900-01-01 06:31:00,1900-01-01 17:43:00,12,15
1479249602,2016-11-15,1900-01-01 12:40:02,593.06,54,30.45,99,32.96,14.62,1900-01-01 06:31:00,1900-01-01 17:43:00,12,15
1479249305,2016-11-15,1900-01-01 12:35:05,578.31,55,30.46,100,49.25,6.75,1900-01-01 06:31:00,1900-01-01 17:43:00,12,15
1479249002,2016-11-15,1900-01-01 12:30:02,947.58,54,30.45,99,22.22,9.0,1900-01-01 06:31:00,1900-01-01 17:43:00,12,15
1479248702,2016-11-15,1900-01-01 12:25:02,733.78,54,30.46,99,226.26,3.37,1900-01-01 06:31:00,1900-01-01 17:43:00,12,15
1479248402,2016-11-15,1900-01-01 12:20:02,449.94,54,30.46,98,27.92,11.25,1900-01-01 06:31:00,1900-01-01 17:43:00,12,15
1479248104,2016-11-15,1900-01-01 12:15:04,581.54,55,30.46,97,359.94,2.25,1900-01-01 06:31:00,1900-01-01 17:43:00,12,15
1479247801,2016-11-15,1900-01-01 12:10:01,332.91,55,30.46,97,0.11,5.62,1900-01-01 06:31:00,1900-01-01 17:43:00,12,15
1479247504,2016-11-15,1900-01-01 12:05:04,455.02,55,30.46,97,31.15,4.5,1900-01-01 06:31:00,1900-01-01 17:43:00,12,15
1479247201,2016-11-15,1900-01-01 12:00:01,723.35,54,30.46,96,40.03,1.12,1900-01-01 06:31:00,1900-01-01 17:43:00,12,15
1479164101,2016-11-14,1900-01-01 12:55:01,392.42,55,30.44,95,51.59,10.12,1900-01-01 06:31:00,1900-01-01 17:43:00,12,14
1479163802,2016-11-14,1900-01-01 12:50:02,333.54,56,30.44,93,51.59,5.62,1900-01-01 06:31:00,1900-01-01 17:43:00,12,14
1479163501,2016-11-14,1900-01-01 12:45:01,1009.73,56,30.44,93,75.23,13.5,1900-01-01 06:31:00,1900-01-01 17:43:00,12,14
1479163202,2016-11-14,1900-01-01 12:40:02,474.19,57,30.45,93,74.42,13.5,1900-01-01 06:31:00,1900-01-01 17:43:00,12,14
1479162902,2016-11-14,1900-01-01 12:35:02,1144.62,57,30.45,88,59.83,9.0,1900-01-01 06:31:00,1900-01-01 17:43:00,12,14
1479162604,2016-11-14,1900-01-01 12:30:04,937.33,56,30.45,87,80.2,4.5,1900-01-01 06:31:00,1900-01-01 17:43:00,12,14
1479162303,2016-11-14,1900-01-01 12:25:03,988.87,56,30.45,88,56.6,5.62,1900-01-01 06:31:00,1900-01-01 17:43:00,12,14
1479162007,2016-11-14,1900-01-01 12:20:07,300.97,56,30.46,86,61.23,9.0,1900-01-01 06:31:00,1900-01-01 17:43:00,12,14
1479161701,2016-11-14,1900-01-01 12:15:01,1230.56,56,30.46,86,91.59,3.37,1900-01-01 06:31:00,1900-01-01 17:43:00,12,14
1479161405,2016-11-14,1900-01-01 12:10:05,301.56,55,30.46,86,57.08,12.37,1900-01-01 06:31:00,1900-01-01 17:43:00,12,14
1479161102,2016-11-14,1900-01-01 12:05:02,757.74,54,30.46,89,149.65,10.12,1900-01-01 06:31:00,1900-01-01 17:43:00,12,14
1479160801,2016-11-14,1900-01-01 12:00:01,918.84,53,30.47,95,324.04,2.25,1900-01-01 06:31:00,1900-01-01 17:43:00,12,14
1479077702,2016-11-13,1900-01-01 12:55:02,885.42,58,30.44,65,7.13,6.75,1900-01-01 06:30:00,1900-01-01 17:44:00,12,13
1479077402,2016-11-13,1900-01-01 12:50:02,891.26,59,30.44,63,26.02,9.0,1900-01-01 06:30:00,1900-01-01 17:44:00,12,13
1479077102,2016-11-13,1900-01-01 12:45:02,895.0,59,30.44,61,44.41,11.25,1900-01-01 06:30:00,1900-01-01 17:44:00,12,13
1479076802,2016-11-13,1900-01-01 12:40:02,899.16,59,30.45,60,52.8,7.87,1900-01-01 06:30:00,1900-01-01 17:44:00,12,13
1479076502,2016-11-13,1900-01-01 12:35:02,902.1,59,30.45,59,13.46,7.87,1900-01-01 06:30:00,1900-01-01 17:44:00,12,13
1479076202,2016-11-13,1900-01-01 12:30:02,905.63,59,30.45,58,110.58,7.87,1900-01-01 06:30:00,1900-01-01 17:44:00,12,13
1479075902,2016-11-13,1900-01-01 12:25:02,904.91,59,30.46,59,3.17,9.0,1900-01-01 06:30:00,1900-01-01 17:44:00,12,13
1479075601,2016-11-13,1900-01-01 12:20:01,908.7,59,30.45,59,43.2,6.75,1900-01-01 06:30:00,1900-01-01 17:44:00,12,13
1479075301,2016-11-13,1900-01-01 12:15:01,909.22,59,30.46,54,30.98,10.12,1900-01-01 06:30:00,1900-01-01 17:44:00,12,13
1479075002,2016-11-13,1900-01-01 12:10:02,908.91,59,30.46,56,324.11,7.87,1900-01-01 06:30:00,1900-01-01 17:44:00,12,13
1479074702,2016-11-13,1900-01-01 12:05:02,911.27,59,30.46,59,79.11,5.62,1900-01-01 06:30:00,1900-01-01 17:44:00,12,13
1479074405,2016-11-13,1900-01-01 12:00:05,910.08,59,30.46,60,79.06,6.75,1900-01-01 06:30:00,1900-01-01 17:44:00,12,13
1478991307,2016-11-12,1900-01-01 12:55:07,881.08,62,30.46,50,55.02,6.75,1900-01-01 06:30:00,1900-01-01 17:44:00,12,12
1478991005,2016-11-12,1900-01-01 12:50:05,884.83,62,30.46,51,63.48,6.75,1900-01-01 06:30:00,1900-01-01 17:44:00,12,12
1478990702,2016-11-12,1900-01-01 12:45:02,890.44,62,30.46,51,33.97,9.0,1900-01-01 06:30:00,1900-01-01 17:44:00,12,12
1478990401,2016-11-12,1900-01-01 12:40:01,889.59,61,30.47,52,43.47,9.0,1900-01-01 06:30:00,1900-01-01 17:44:00,12,12
1478990104,2016-11-12,1900-01-01 12:35:04,895.75,62,30.47,52,13.93,9.0,1900-01-01 06:30:00,1900-01-01 17:44:00,12,12
1478989801,2016-11-12,1900-01-01 12:30:01,895.55,62,30.47,52,26.64,11.25,1900-01-01 06:30:00,1900-01-01 17:44:00,12,12
1478989502,2016-11-12,1900-01-01 12:25:02,898.76,62,30.47,51,33.64,7.87,1900-01-01 06:30:00,1900-01-01 17:44:00,12,12
1478989202,2016-11-12,1900-01-01 12:20:02,903.21,62,30.47,49,33.09,6.75,1900-01-01 06:30:00,1900-01-01 17:44:00,12,12
1478988904,2016-11-12,1900-01-01 12:15:04,903.76,62,30.47,51,22.63,6.75,1900-01-01 06:30:00,1900-01-01 17:44:00,12,12
1478988601,2016-11-12,1900-01-01 12:10:01,902.83,62,30.47,49,19.95,9.0,1900-01-01 06:30:00,1900-01-01 17:44:00,12,12
1478988302,2016-11-12,1900-01-01 12:05:02,902.39,62,30.47,48,80.78,3.37,1900-01-01 06:30:00,1900-01-01 17:44:00,12,12
1478988004,2016-11-12,1900-01-01 12:00:04,903.65,62,30.48,48,8.07,4.5,1900-01-01 06:30:00,1900-01-01 17:44:00,12,12
1478904904,2016-11-11,1900-01-01 12:55:04,867.94,63,30.48,48,28.19,5.62,1900-01-01 06:29:00,1900-01-01 17:44:00,12,11
1478904604,2016-11-11,1900-01-01 12:50:04,870.88,63,30.48,49,13.55,9.0,1900-01-01 06:29:00,1900-01-01 17:44:00,12,11
1478904302,2016-11-11,1900-01-01 12:45:02,874.25,63,30.48,51,39.57,7.87,1900-01-01 06:29:00,1900-01-01 17:44:00,12,11
1478904002,2016-11-11,1900-01-01 12:40:02,875.9,62,30.48,50,4.46,7.87,1900-01-01 06:29:00,1900-01-01 17:44:00,12,11
1478903702,2016-11-11,1900-01-01 12:35:02,882.71,63,30.49,51,62.33,3.37,1900-01-01 06:29:00,1900-01-01 17:44:00,12,11
1478903402,2016-11-11,1900-01-01 12:30:02,891.36,63,30.49,45,45.87,3.37,1900-01-01 06:29:00,1900-01-01 17:44:00,12,11
1478903107,2016-11-11,1900-01-01 12:25:07,888.22,64,30.49,45,0.12,7.87,1900-01-01 06:29:00,1900-01-01 17:44:00,12,11
1478902802,2016-11-11,1900-01-01 12:20:02,898.72,64,30.49,42,0.11,4.5,1900-01-01 06:29:00,1900-01-01 17:44:00,12,11
1478902514,2016-11-11,1900-01-01 12:15:14,892.96,64,30.49,40,341.31,6.75,1900-01-01 06:29:00,1900-01-01 17:44:00,12,11
1478902204,2016-11-11,1900-01-01 12:10:04,895.54,64,30.5,39,27.46,6.75,1900-01-01 06:29:00,1900-01-01 17:44:00,12,11
1478901903,2016-11-11,1900-01-01 12:05:03,897.64,64,30.5,36,358.45,7.87,1900-01-01 06:29:00,1900-01-01 17:44:00,12,11
1478901602,2016-11-11,1900-01-01 12:00:02,895.59,64,30.5,36,336.47,4.5,1900-01-01 06:29:00,1900-01-01 17:44:00,12,11
1478818502,2016-11-10,1900-01-01 12:55:02,710.51,63,30.45,66,0.17,10.12,1900-01-01 06:28:00,1900-01-01 17:45:00,12,10
1478818206,2016-11-10,1900-01-01 12:50:06,575.74,63,30.45,58,47.25,4.5,1900-01-01 06:28:00,1900-01-01 17:45:00,12,10
1478817901,2016-11-10,1900-01-01 12:45:01,912.97,63,30.45,65,358.3,7.87,1900-01-01 06:28:00,1900-01-01 17:45:00,12,10
1478817602,2016-11-10,1900-01-01 12:40:02,938.67,62,30.45,64,24.47,4.5,1900-01-01 06:28:00,1900-01-01 17:45:00,12,10
1478817301,2016-11-10,1900-01-01 12:35:01,946.11,63,30.45,65,12.78,6.75,1900-01-01 06:28:00,1900-01-01 17:45:00,12,10
1478817005,2016-11-10,1900-01-01 12:30:05,898.42,64,30.45,64,359.93,10.12,1900-01-01 06:28:00,1900-01-01 17:45:00,12,10
1478816701,2016-11-10,1900-01-01 12:25:01,899.08,64,30.46,58,14.92,5.62,1900-01-01 06:28:00,1900-01-01 17:45:00,12,10
1478816401,2016-11-10,1900-01-01 12:20:01,899.23,65,30.46,58,0.11,13.5,1900-01-01 06:28:00,1900-01-01 17:45:00,12,10
1478816107,2016-11-10,1900-01-01 12:15:07,893.78,64,30.46,39,291.84,11.25,1900-01-01 06:28:00,1900-01-01 17:45:00,12,10
1478815804,2016-11-10,1900-01-01 12:10:04,895.28,63,30.46,44,38.68,2.25,1900-01-01 06:28:00,1900-01-01 17:45:00,12,10
1478815502,2016-11-10,1900-01-01 12:05:02,892.11,63,30.46,44,0.11,5.62,1900-01-01 06:28:00,1900-01-01 17:45:00,12,10
1478815202,2016-11-10,1900-01-01 12:00:02,895.02,63,30.46,38,69.67,5.62,1900-01-01 06:28:00,1900-01-01 17:45:00,12,10
1478732102,2016-11-09,1900-01-01 12:55:02,854.96,63,30.43,45,314.9,6.75,1900-01-01 06:28:00,1900-01-01 17:45:00,12,9
1478731802,2016-11-09,1900-01-01 12:50:02,867.34,63,30.44,45,323.24,12.37,1900-01-01 06:28:00,1900-01-01 17:45:00,12,9
1478731505,2016-11-09,1900-01-01 12:45:05,874.68,64,30.44,44,334.8,9.0,1900-01-01 06:28:00,1900-01-01 17:45:00,12,9
1478731205,2016-11-09,1900-01-01 12:40:05,880.85,63,30.44,43,316.24,9.0,1900-01-01 06:28:00,1900-01-01 17:45:00,12,9
1478730905,2016-11-09,1900-01-01 12:35:05,878.49,63,30.44,42,312.61,5.62,1900-01-01 06:28:00,1900-01-01 17:45:00,12,9
1478730602,2016-11-09,1900-01-01 12:30:02,880.94,63,30.44,42,359.75,6.75,1900-01-01 06:28:00,1900-01-01 17:45:00,12,9
1478730304,2016-11-09,1900-01-01 12:25:04,881.74,63,30.44,42,323.19,3.37,1900-01-01 06:28:00,1900-01-01 17:45:00,12,9
1478730001,2016-11-09,1900-01-01 12:20:01,887.26,63,30.45,41,359.93,3.37,1900-01-01 06:28:00,1900-01-01 17:45:00,12,9
1478729702,2016-11-09,1900-01-01 12:15:02,884.64,63,30.45,40,0.12,7.87,1900-01-01 06:28:00,1900-01-01 17:45:00,12,9
1478729402,2016-11-09,1900-01-01 12:10:02,885.07,63,30.45,41,300.84,9.0,1900-01-01 06:28:00,1900-01-01 17:45:00,12,9
1478729102,2016-11-09,1900-01-01 12:05:02,891.89,63,30.45,39,0.13,2.25,1900-01-01 06:28:00,1900-01-01 17:45:00,12,9
1478728801,2016-11-09,1900-01-01 12:00:01,892.35,63,30.45,39,309.37,5.62,1900-01-01 06:28:00,1900-01-01 17:45:00,12,9
1478645702,2016-11-08,1900-01-01 12:55:02,309.53,59,30.41,78,345.38,7.87,1900-01-01 06:27:00,1900-01-01 17:45:00,12,8
1478645402,2016-11-08,1900-01-01 12:50:02,279.96,59,30.41,80,359.93,4.5,1900-01-01 06:27:00,1900-01-01 17:45:00,12,8
1478645101,2016-11-08,1900-01-01 12:45:01,311.98,60,30.41,78,0.12,9.0,1900-01-01 06:27:00,1900-01-01 17:45:00,12,8
1478644804,2016-11-08,1900-01-01 12:40:04,304.63,60,30.41,75,0.1,7.87,1900-01-01 06:27:00,1900-01-01 17:45:00,12,8
1478644505,2016-11-08,1900-01-01 12:35:05,303.5,62,30.41,72,32.39,7.87,1900-01-01 06:27:00,1900-01-01 17:45:00,12,8
1478644202,2016-11-08,1900-01-01 12:30:02,254.99,63,30.41,64,13.46,11.25,1900-01-01 06:27:00,1900-01-01 17:45:00,12,8
1478643902,2016-11-08,1900-01-01 12:25:02,901.69,62,30.41,63,319.23,6.75,1900-01-01 06:27:00,1900-01-01 17:45:00,12,8
1478643602,2016-11-08,1900-01-01 12:20:02,921.88,62,30.42,60,6.47,1.12,1900-01-01 06:27:00,1900-01-01 17:45:00,12,8
1478643304,2016-11-08,1900-01-01 12:15:04,882.77,63,30.42,63,16.0,7.87,1900-01-01 06:27:00,1900-01-01 17:45:00,12,8
1478643002,2016-11-08,1900-01-01 12:10:02,881.36,62,30.42,57,359.93,1.12,1900-01-01 06:27:00,1900-01-01 17:45:00,12,8
1478642702,2016-11-08,1900-01-01 12:05:02,890.51,63,30.42,62,359.93,4.5,1900-01-01 06:27:00,1900-01-01 17:45:00,12,8
1478642401,2016-11-08,1900-01-01 12:00:01,898.74,62,30.42,59,51.41,4.5,1900-01-01 06:27:00,1900-01-01 17:45:00,12,8
1478559303,2016-11-07,1900-01-01 12:55:03,959.62,63,30.43,37,341.58,5.62,1900-01-01 06:27:00,1900-01-01 17:46:00,12,7
1478559002,2016-11-07,1900-01-01 12:50:02,858.21,63,30.43,37,261.15,2.25,1900-01-01 06:27:00,1900-01-01 17:46:00,12,7
1478558702,2016-11-07,1900-01-01 12:45:02,914.22,64,30.44,38,0.11,7.87,1900-01-01 06:27:00,1900-01-01 17:46:00,12,7
1478558402,2016-11-07,1900-01-01 12:40:02,921.0,64,30.44,38,346.47,6.75,1900-01-01 06:27:00,1900-01-01 17:46:00,12,7
1478558101,2016-11-07,1900-01-01 12:35:01,921.53,63,30.44,38,14.02,11.25,1900-01-01 06:27:00,1900-01-01 17:46:00,12,7
1478557801,2016-11-07,1900-01-01 12:30:01,916.63,64,30.44,32,66.73,4.5,1900-01-01 06:27:00,1900-01-01 17:46:00,12,7
1478557502,2016-11-07,1900-01-01 12:25:02,923.16,63,30.44,35,50.64,9.0,1900-01-01 06:27:00,1900-01-01 17:46:00,12,7
1478557203,2016-11-07,1900-01-01 12:20:03,927.79,63,30.44,35,336.46,0.0,1900-01-01 06:27:00,1900-01-01 17:46:00,12,7
1478556901,2016-11-07,1900-01-01 12:15:01,931.81,63,30.44,33,336.48,9.0,1900-01-01 06:27:00,1900-01-01 17:46:00,12,7
1478556602,2016-11-07,1900-01-01 12:10:02,934.39,64,30.44,34,359.93,10.12,1900-01-01 06:27:00,1900-01-01 17:46:00,12,7
1478556302,2016-11-07,1900-01-01 12:05:02,932.38,64,30.44,30,359.92,1.12,1900-01-01 06:27:00,1900-01-01 17:46:00,12,7
1478556001,2016-11-07,1900-01-01 12:00:01,928.33,64,30.44,33,359.93,3.37,1900-01-01 06:27:00,1900-01-01 17:46:00,12,7
